KEY,FACE_TYPE,CLIENT_ID,SKU_ID,TRACKING_LEVEL,OWNER_ID,ORIGIN_ID,CONDITION_ID,SPEC_CODE,SITE_ID,LOCATION_ID,ZONE_1,TRIGGER_QTY,MIN_REPLEN_QTY,MAX_TASK_QTY,MAX_RELD_REPLEN,AUTO_REPLEN,REPLEN_WHOLE,ABC_FREQUENCY,ABC_STORAGE,ABC_DISABLE,BATCH_REPLEN_MODE,START_DSTAMP,END_DSTAMP,QTY_ON_HAND,QTY_ALLOCATED,QTY_DUE,PRIMARY_FACE,MAXIMUM_QTY,OVERFILL_RELATIVE_QTY,REPLEN_TRACKING_LEVEL,CE_INV_TYPE,CE_UNDER_BOND,MULTIPLE_LOCATIONS,REPLEN_ON_HOLD,REPLEN_TO_TRIGGER,REPLEN_SPLIT_TO_FIT,MAX_LOCATIONS,FROM_LOCATION,TO_LOCATION,FROM_AISLE,TO_AISLE,FROM_BAY,TO_BAY,FROM_LEVEL,TO_LEVEL,USER_DEF_TYPE_1,USER_DEF_TYPE_2,USER_DEF_TYPE_3,USER_DEF_TYPE_4,USER_DEF_TYPE_5,USER_DEF_TYPE_6,USER_DEF_TYPE_7,USER_DEF_TYPE_8,USER_DEF_CHK_1,USER_DEF_CHK_2,USER_DEF_CHK_3,USER_DEF_CHK_4
66793,F,M+S,60627058,,M+S,,,,9771,WK47A02,,30,,,,Y,Y,,,N,N,,,444,0,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
70590,F,M+S,60482447,,M+S,,VETCERT,,9771,AN69A01,,1,2250,,,Y,N,,,N,N,,,645,375,0,N,2250,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,15,,,N,N,N,N
69120,F,M+S,60679520,,M+S,,,,9771,AT24A02,,35,,,,Y,Y,,,N,N,,,595,1785,2387,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
66796,F,M+S,60517498,,M+S,,,,9771,WE35A02,,30,,,,Y,Y,,,N,N,,,642,114,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
66797,F,M+S,60714051,,M+S,,,,9771,AE61A02,,120,,,,Y,Y,,,N,N,,,12,0,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
66800,F,M+S,60721882,,M+S,,,,9771,AE60A02,,132,,,,Y,Y,,,N,N,,,396,0,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
68778,F,M+S,60681780,,M+S,,,,9771,AU78A01,,30,,,,Y,Y,,,N,N,,,468,18,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70591,F,M+S,60482447,,M+S,,VETCERT,,9771,AW67A01,,1,2250,,,Y,N,,,N,N,,,480,180,0,N,2250,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,15,,,N,N,N,N
70778,F,M+S,21061970,,M+S,,,,9771,BF37A02,,18,,,,Y,Y,,,N,N,,,1980,1062,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,18,,,N,N,N,N
62683,F,M+S,60575243,,M+S,,,,9771,AM24A01,,63,,,,Y,Y,,,N,N,,,162,54,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,3,,,N,N,N,N
62688,F,M+S,60511170,,M+S,,,,9771,AH13A02,,1,2680,,,Y,N,,,N,N,,,1584,632,0,Y,2680,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
62691,F,M+S,60608607,,M+S,,VETCERT,,9771,AH19A02,,1,1536,,,Y,N,,,N,N,,,996,276,0,Y,1536,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
51459,F,M+S,60022533,,M+S,,,,9771,AG31A02,,192,,,,Y,Y,,,N,N,,,1152,1008,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
68780,F,M+S,60698221,,M+S,,,,9771,AU76A02,,50,,,,Y,Y,,,N,N,,,970,10,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
65433,F,M+S,60199470,,M+S,,,,9771,WC50A02,,40,,,,Y,Y,,,N,N,,,368,88,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,8,0,,N,N,N,N
70780,F,M+S,60014016,,M+S,,VETCERT,,9771,BE44A01,,1,2304,,,Y,N,,,N,N,,,1920,1068,0,N,2304,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
62705,F,M+S,60015640,,M+S,,,,9771,AH51A01,,180,,,,Y,Y,,,N,N,,,870,222,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
51461,F,M+S,60504250,,M+S,,,,9771,AK32A02,,210,,,,Y,Y,,,N,N,,,445,140,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,5,,,N,N,N,N
68788,F,M+S,60497081,,M+S,,VETCERT,,9771,AL74A01,,1,7200,,,Y,N,,,N,N,,,0,0,0,Y,7200,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,48,,,N,N,N,N
68056,F,M+S,60505969,,M+S,,,,9771,AM65A02,,1,3200,,,Y,N,,,N,N,,,504,1192,3200,Y,3200,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
66831,F,M+S,60481383,,M+S,,VETCERT,,9771,BC26A01,,1,180,,,Y,N,,,N,N,,,78,78,0,Y,180,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
66840,F,M+S,60689975,,M+S,,VETCERT,,9771,BC34A01,,1,7392,,,Y,N,,,N,N,,,1776,5568,7392,Y,7392,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,24,,,N,N,N,N
70786,F,M+S,60014018,,M+S,,VETCERT,,9771,BE34A01,,1,2304,,,Y,N,,,N,N,,,936,1236,2304,N,2304,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
60080,F,M+S,21042204,,M+S,,,,9771,AN27A02,,150,,,,Y,Y,,,N,N,,,852,576,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
68791,F,M+S,60107338,,M+S,,VETCERT,,9771,AL76A01,,1,1800,,,Y,N,,,N,N,,,336,336,0,Y,1800,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
69129,F,M+S,60726765,,M+S,,,,9771,WB17A01,,3,,,,Y,Y,,,N,N,,,3,54,80,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,1,0,,N,N,N,N
64367,F,M+S,60570934,,M+S,,,,9771,BA65A01,,600,,,,Y,Y,,,N,N,,,1500,30,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
63927,F,M+S,60680847,,M+S,,VETCERT,,9771,AU57A02,,1,1440,,,Y,N,,,N,N,,,1392,60,0,Y,1440,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
55894,F,M+S,60278829,,M+S,,,,9771,WD53A01,,120,,,,Y,Y,,,N,N,,,1104,192,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,24,0,,N,N,N,N
70787,F,M+S,60014019,,M+S,,,,9771,BF32A01,,192,,,,Y,Y,,,N,N,,,1062,540,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
68897,F,M+S,60574227,,M+S,,,,9771,AT21A02,,120,,,,Y,Y,,,N,N,,,1320,864,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,24,,,N,N,N,N
69006,F,M+S,60605071,,M+S,,,,9771,AJ05A02,,24,,,,Y,Y,,,N,N,,,1368,144,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,24,,,N,N,N,N
70788,F,M+S,60014019,,M+S,,,,9771,BF35A01,,192,,,,Y,Y,,,N,N,,,1344,402,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
53645,F,M+S,60626219,,M+S,,,,9771,WG17A01,,1,840,,,Y,N,,,N,N,,,516,12,0,Y,840,,,E,E,N,Y,N,N,,,,,,,,,,,,,,,6,2022,,N,N,N,N
63907,F,M+S,60689952,,M+S,,,,9771,WC14A01,,60,,,,Y,Y,,,N,N,,,1188,2424,6324,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,12,0,,N,N,N,N
59934,F,M+S,60009783,,M+S,,,,9771,AK54A02,,432,,,,Y,Y,,,N,N,,,1440,144,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
54769,F,M+S,60472878,,M+S,,,,9771,WG55A02,,30,,,,Y,Y,,,N,N,,,498,408,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
70789,F,M+S,60014061,,M+S,,,,9771,BF27A01,,1,1920,,,Y,N,,,N,N,,,588,546,0,N,1920,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70804,F,M+S,60060718,,M+S,,VETCERT,,9771,BF62A02,,1,8000,,,Y,N,,,N,N,,,0,0,0,N,8000,,,NB,,N,Y,N,N,,,,,,,,,,,,,,,40,,,N,N,N,N
70805,F,M+S,60071719,,M+S,,,,9771,BD25A02,,108,,,,Y,Y,,,N,N,,,72,24,756,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
54773,F,M+S,60522221,,M+S,,,,9771,WG25A01,,1,840,,,Y,N,,,N,N,,,720,1044,840,Y,840,,,E,E,N,Y,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
70806,F,M+S,60071719,,M+S,,,,9771,BD33A01,,108,,,,Y,Y,,,N,N,,,600,36,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
63941,F,M+S,60489637,,M+S,,,,9771,AR40A01,,126,,,,Y,Y,,,N,N,,,420,291,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,3,,,N,N,N,N
61594,F,M+S,60510860,,M+S,,VETCERT,,9771,AP08A02,,1,2730,,,Y,N,,,N,N,,,420,1722,2730,Y,2730,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,21,,,N,N,N,N
70811,F,M+S,60084001,,M+S,,,,9771,BE72A01,,96,,,,Y,Y,,,N,N,,,156,828,960,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
70320,F,M+S,60383156,,M+S,,VETCERT,,9771,BB47A02,,1,2250,,,Y,N,,,N,N,,,990,225,0,N,2250,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,9,,,N,N,N,N
63954,F,M+S,20060006,,M+S,,VETCERT,,9771,AT43A01,,1,1430,,,Y,N,,,N,N,,,140,140,0,Y,1430,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
70814,F,M+S,60084001,,M+S,,,,9771,BE77A01,,96,,,,Y,Y,,,N,N,,,312,996,960,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
63959,F,M+S,60524511,,M+S,,,,9771,AS21A01,,270,,,,Y,Y,,,N,N,,,940,120,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,5,,,N,N,N,N
66891,F,M+S,60693186,,M+S,,,,9771,AS03A02,,60,,,,Y,Y,,,N,N,,,0,7270,7680,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
63964,F,M+S,20002213,,M+S,,VETCERT,,9771,AS31A01,,1,3648,,,Y,N,,,N,N,,,741,418,0,Y,3648,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,19,,,N,N,N,N
63965,F,M+S,20087878,,M+S,,VETCERT,,9771,AS36A01,,1,2688,,,Y,N,,,N,N,,,1246,336,0,Y,2688,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,14,,,N,N,N,N
60105,F,M+S,60291272,,M+S,,VETCERT,,9771,AF32A02,,1,912,,,Y,N,,,N,N,,,792,2292,1680,Y,912,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
65835,F,M+S,60479049,,M+S,,,,9771,WA12A02,,30,,,,Y,Y,,,N,N,,,6,180,528,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
61563,F,M+S,60631453,,M+S,,,,9771,AW12A02,,2420,,,,Y,Y,,,N,N,,,4160,0,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,20,,,N,N,N,N
65836,F,M+S,60478359,,M+S,,,,9771,WA13A01,,30,,,,Y,Y,,,N,N,,,384,66,0,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
61628,F,M+S,60647192,,M+S,,VETCERT,,9771,AP42A01,,1,2160,,,Y,N,,,N,N,,,1620,216,0,Y,2160,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,54,,,N,N,N,N
64402,F,M+S,60626735,,M+S,,,,9771,WA44A02,,1,840,,,Y,N,,,N,N,,,510,30,0,Y,840,,,E,E,N,Y,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
70816,F,M+S,60084001,,M+S,,,,9771,BF06A01,,96,,,,Y,Y,,,N,N,,,180,1104,960,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
61651,F,M+S,20001333,,M+S,,VETCERT,,9771,AP58A02,,1,864,,,Y,N,,,N,N,,,480,504,864,Y,864,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
65842,F,M+S,60179616,,M+S,,,,9771,WA25A01,,30,,,,Y,Y,,,N,N,,,714,270,0,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
61660,F,M+S,60627424,,M+S,,,,9771,AP63A01,,264,,,,Y,Y,,,N,N,,,804,780,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
66898,F,M+S,60472676,,M+S,,,,9771,WB70A01,,30,,,,Y,Y,,,N,N,,,378,72,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,2022,,N,N,N,N
60122,F,M+S,60504222,,M+S,,VETCERT,,9771,AM35A01,,1,8840,,,Y,N,,,N,N,,,5620,380,0,Y,8840,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,20,,,N,N,N,N
70820,F,M+S,60084001,,M+S,,,,9771,BF14A01,,96,,,,Y,Y,,,N,N,,,468,1092,960,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
64409,F,M+S,60161825,,M+S,,,,9771,WF57A01,,30,,,,Y,Y,,,N,N,,,276,240,576,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
64411,F,M+S,60680846,,M+S,,,,9771,WD07A02,,30,,,,Y,Y,,,N,N,,,228,24,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
65847,F,M+S,60290702,,M+S,,,,9771,WA35A01,,30,,,,Y,Y,,,N,N,,,162,60,0,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
61749,F,M+S,60620779,,M+S,,,,9771,AZ47A02,,1,1764,,,Y,N,,,N,N,,,448,679,1764,Y,1764,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,7,,,N,N,N,N
65860,F,M+S,60594285,,M+S,,,,9771,WA65A02,,30,,,,Y,Y,,,N,N,,,486,0,0,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
65874,F,M+S,60161829,,M+S,,,,9771,WB52A02,,30,,,,Y,Y,,,N,N,,,402,66,0,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,2017,,N,N,N,N
70822,F,M+S,60086243,,M+S,,VETCERT,,9771,BF68A01,,1,1800,,,Y,N,,,N,N,,,880,2280,1800,Y,1800,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
70823,F,M+S,60086243,,M+S,,VETCERT,,9771,BF69A01,,1,1800,,,Y,N,,,N,N,,,360,1728,1800,N,1800,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
60143,F,M+S,60619348,,M+S,,,,9771,AP09A02,,168,,,,Y,Y,,,N,N,,,2646,720,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,18,,,N,N,N,N
60144,F,M+S,60619351,,M+S,,,,9771,AP11A02,,168,,,,Y,Y,,,N,N,,,1332,936,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,18,,,N,N,N,N
48334,F,M+S,60551633,,M+S,,,,9771,WC47A02,,60,,,,Y,Y,,,N,N,,,408,180,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,12,0,,N,N,N,N
65609,F,M+S,60713536,,M+S,,,,9771,BA22A01,,144,,,,Y,Y,,,N,N,,,3606,48,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
69864,F,M+S,60020539,,M+S,,VETCERT,,9771,AX15A02,,1,9360,,,Y,N,,,N,N,,,640,0,0,Y,9360,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,40,,,N,N,N,N
65628,F,M+S,60687281,,M+S,,,,9771,AT15A02,,60,,,,Y,Y,,,N,N,,,708,576,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
70594,F,M+S,60687284,,M+S,,VETCERT,,9771,AW23A02,,1,3360,,,Y,N,,,N,N,,,1750,252,0,Y,3360,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,14,,,N,N,N,N
64909,F,M+S,60619372,,M+S,,,,9771,WD60A01,,60,,,,Y,Y,,,N,N,,,552,432,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,12,0,,N,N,N,N
64910,F,M+S,60630358,,M+S,,,,9771,WG28A02,,30,,,,Y,Y,,,N,N,,,126,96,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
67303,F,M+S,60702042,,M+S,,,,9771,WC06A02,,6,,,,Y,Y,,,N,N,,,54,48,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
67656,F,M+S,60700555,,M+S,,,,9771,AP31A01,,477,,,,Y,Y,,,N,N,,,2880,153,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,9,,,N,N,N,N
64960,F,M+S,20058946,,M+S,,VETCERT,,9771,AU48A01,,1,6720,,,Y,N,,,N,N,,,2324,896,0,Y,6720,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,28,,,N,N,N,N
63815,F,M+S,60624238,,M+S,,,,9771,WB13A01,,30,,,,Y,Y,,,N,N,,,522,66,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
70348,F,M+S,60481416,,M+S,,,,9771,BF21A02,,224,,,,Y,Y,,,N,N,,,1712,3672,2000,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
65649,F,M+S,21065599,,M+S,,VETCERT,,9771,BB29A01,,1,8208,,,Y,N,,,N,N,,,0,96,0,Y,8208,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,48,,,N,N,N,N
59148,F,M+S,60594538,,M+S,,,,9771,BA21A01,,144,,,,Y,Y,,,N,N,,,522,132,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
61826,F,M+S,20062777,,M+S,,,,9771,AF32A01,,84,,,,Y,Y,,,N,N,,,672,1392,1188,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
59151,F,M+S,60594539,,M+S,,,,9771,BA18A01,,114,,,,Y,Y,,,N,N,,,1068,78,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70604,F,M+S,60567858,,M+S,,,,9771,AF11A02,,168,,,,Y,Y,,,N,N,,,420,396,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
70607,F,M+S,60071901,,M+S,,,,9771,AF04A01,,168,,,,Y,Y,,,N,N,,,684,492,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
67774,F,M+S,60681303,,M+S,,VETCERT,,9771,AL67A02,,1,320,,,Y,N,,,N,N,,,264,56,0,Y,320,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
67791,F,M+S,60698207,,M+S,,VETCERT,,9771,AM43A02,,1,7056,,,Y,N,,,N,N,,,3780,252,0,Y,7056,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,18,,,N,N,N,N
65940,F,M+S,60004677,,M+S,,,,9771,AG74A01,,1,4704,,,Y,N,,,N,N,,,4560,192,0,Y,4704,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
59180,F,M+S,60594534,,M+S,,,,9771,BA19A01,,120,,,,Y,Y,,,N,N,,,114,54,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70608,F,M+S,60567627,,M+S,,,,9771,AF12A02,,168,,,,Y,Y,,,N,N,,,84,336,672,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
67243,F,M+S,60706100,,M+S,,VETCERT,,9771,AU23A01,,1,1440,,,Y,N,,,N,N,,,10,10,0,Y,1440,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
45438,F,M+S,60161829,,M+S,,,,9771,WF54A01,,30,,,,Y,Y,,,N,N,,,192,84,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,2018,,N,N,N,N
65892,F,M+S,60495625,,M+S,,,,9771,WA19A01,,30,,,,Y,Y,,,N,N,,,192,48,0,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
70609,F,M+S,60628372,,M+S,,,,9771,AF58A02,,5,,,,Y,Y,,,N,N,,,45,33,0,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,1,,,N,N,N,N
70824,F,M+S,60086243,,M+S,,VETCERT,,9771,BF72A01,,1,1800,,,Y,N,,,N,N,,,0,1984,3600,N,1800,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
60293,F,M+S,60495830,,M+S,,VETCERT,,9771,WM46A02,,1,1404,,,Y,N,,,N,N,,,0,0,0,N,1404,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
65904,F,M+S,20062771,,M+S,,,,9771,BB17A02,,192,,,,Y,Y,,,N,N,,,288,1056,1536,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,24,,,N,N,N,N
65905,F,M+S,60481426,,M+S,,,,9771,AH78A01,,126,,,,Y,Y,,,N,N,,,96,948,1206,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
67249,F,M+S,60711635,,M+S,,,,9771,BC53A01,,105,,,,Y,Y,,,N,N,,,235,830,735,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,5,,,N,N,N,N
67307,F,M+S,60619003,,M+S,,VETCERT,,9771,AU70A01,,1,480,,,Y,N,,,N,N,,,0,0,0,N,480,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
70828,F,M+S,60119078,,M+S,,VETCERT,,9771,BF51A01,,1,930,,,Y,N,,,N,N,,,0,1362,1680,Y,930,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70833,F,M+S,60196518,,M+S,,VETCERT,,9771,BE36A02,,1,800,,,Y,N,,,N,N,,,470,850,560,N,800,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
70837,F,M+S,60196518,,M+S,,VETCERT,,9771,BE46A02,,1,800,,,Y,N,,,N,N,,,140,730,1120,N,800,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
47744,F,M+S,20059702,,M+S,,,,9771,WF56A01,,30,,,,Y,Y,,,N,N,,,540,126,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,2020,,N,N,N,N
60123,F,M+S,60508485,,M+S,,,,9771,AP39A01,,324,,,,Y,Y,,,N,N,,,576,27,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,9,,,N,N,N,N
65953,F,M+S,60711151,,M+S,,,,9771,AX06A01,,144,,,,Y,Y,,,N,N,,,294,18,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
66221,F,M+S,20002093,,M+S,,,,9771,WK53A02,,30,,,,Y,Y,,,N,N,,,582,0,0,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
66222,F,M+S,60473650,,M+S,,,,9771,WK54A02,,30,,,,Y,Y,,,N,N,,,366,0,0,N,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
60150,F,M+S,60627242,,M+S,,,,9771,AR54A02,,180,,,,Y,Y,,,N,N,,,984,78,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,3,,,N,N,N,N
67856,F,M+S,60694315,,M+S,,,,9771,AZ04A01,,120,,,,Y,Y,,,N,N,,,162,978,1764,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
70838,F,M+S,60196518,,M+S,,VETCERT,,9771,BE49A01,,1,800,,,Y,N,,,N,N,,,550,730,200,N,800,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,10,,,N,N,N,N
67859,F,M+S,60694285,,M+S,,,,9771,AZ78A01,,110,,,,Y,Y,,,N,N,,,375,15,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,5,,,N,N,N,N
66235,F,M+S,60714672,,M+S,,,,9771,AX10A02,,210,,,,Y,Y,,,N,N,,,1458,36,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,6,,,N,N,N,N
66239,F,M+S,60711747,,M+S,,,,9771,BA26A01,,240,,,,Y,Y,,,N,N,,,1296,12,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,4,,,N,N,N,N
66241,F,M+S,60714670,,M+S,,,,9771,AX12A02,,366,,,,Y,Y,,,N,N,,,2628,0,0,Y,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
60349,F,M+S,60494558,,M+S,,,,9771,WE48A01,,30,,,,Y,Y,,,N,N,,,636,54,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,0,,N,N,N,N
70881,F,M+S,60516447,,M+S,,VETCERT,,9771,BE14A02,,1,480,,,Y,N,,,N,N,,,40,8,0,N,480,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,8,,,N,N,N,N
67873,F,M+S,60552375,,M+S,,VETCERT,,9771,AN54A01,,1,6528,,,Y,N,,,N,N,,,96,96,0,Y,6528,,,NB,N,N,Y,N,N,,,,,,,,,,,,,,,24,,,N,N,N,N
70902,F,M+S,60570127,,M+S,,,,9771,BF17A02,,168,,,,Y,Y,,,N,N,,,960,1584,1008,N,,,,NB,N,N,N,N,N,,,,,,,,,,,,,,,12,,,N,N,N,N
54447,F,M+S,60628054,,M+S,,,,9771,WG15A02,,30,,,,Y,Y,,,N,N,,,612,270,0,Y,,,,E,E,N,N,N,N,,,,,,,,,,,,,,,6,2023,,N,N,N,N
